SK_ID_CURR,AGE,ANNUAL_INCOME,LOAN_AMOUNT,EMPLOYMENT_YEARS,CREDIT_SCORE,EXISTING_LOANS,TARGET
103656,30,90821,83413,12,718,4,0
103657,33,29589,45731,23,767,1,0
103658,57,133012,97202,30,743,2,0
103659,58,34116,58767,19,329,1,1
103660,44,93181,77302,7,597,4,1
103661,22,64786,54954,8,360,4,0
103662,42,114686,93365,20,757,2,1
103663,37,143711,90757,19,603,4,1
103664,56,96425,30102,14,639,4,0
103665,34,50286,39433,25,747,1,0
103666,30,123081,20932,10,601,0,0
103667,55,35994,30714,36,839,3,1
103668,45,121039,62803,10,784,2,1
103669,23,131915,44743,26,376,0,1
103670,58,142961,7552,29,814,2,1
103671,37,110198,61627,18,848,0,0
103672,32,124672,50987,33,391,4,1
103673,44,46639,84810,37,765,2,1
103674,49,37205,50380,22,765,0,0
103675,63,76677,34250,0,339,3,1
103676,45,52930,73344,2,628,4,1
103677,56,93313,69686,2,584,2,1
103678,46,113851,50028,27,365,2,0
103679,58,133153,20295,13,408,0,1
103680,21,112509,60248,29,714,2,1
103681,40,38316,85205,4,391,4,1
103682,48,47304,15523,14,667,1,0
103683,36,121839,50530,37,722,0,1
103684,37,116058,18769,13,539,3,1
103685,60,107876,68042,13,734,2,0
103686,48,105366,49645,7,511,4,1
103687,32,33403,95743,7,699,2,0
103688,47,100052,67142,18,825,3,0
103689,62,137478,30557,31,767,4,0
103690,50,104627,84782,30,469,3,0
103691,61,93495,83382,28,509,4,1
103692,54,51932,42085,10,555,1,0
103693,57,116090,55708,12,372,4,1
103694,26,56701,56357,26,446,3,1
103695,27,23385,18470,18,639,0,1
103696,52,141324,83712,25,616,1,1
103697,52,119226,84082,36,453,2,1
103698,45,77241,11805,8,554,1,0
103699,53,30367,87324,27,650,1,0
103700,27,85030,99884,31,846,2,0
103701,32,66505,67028,2,611,4,1
103702,36,144462,55772,31,433,1,1
103703,36,53332,57104,4,428,1,0
103704,63,105178,78616,7,735,0,1
103705,56,96325,94300,13,579,0,0
103706,33,55268,11630,2,657,3,0
103707,27,106486,20701,23,551,2,0
103708,56,45563,19859,12,434,4,1
103709,29,125185,26183,28,822,4,1
103710,52,56404,45438,7,618,3,1
103711,31,75182,47244,30,379,4,1
103712,28,52991,79312,25,490,4,0
103713,53,124601,20021,17,752,0,1
103714,43,67663,74863,17,643,4,1
103715,45,85886,60565,6,329,4,1
103716,28,142002,53043,37,713,3,1
103717,42,103848,78150,15,667,3,0
103718,24,44127,69361,32,801,1,1
103719,60,77692,6245,2,320,4,0
103720,23,114389,46011,37,848,4,0
103721,49,57500,15355,3,545,4,0
103722,61,53785,53692,35,582,0,1
103723,49,104146,54004,3,531,4,1
103724,54,109126,34714,8,615,0,0
103725,54,114979,22198,39,635,1,0
103726,48,67997,71951,16,710,2,0
103727,33,27170,6652,16,544,4,1
103728,35,33303,48625,32,686,3,1
103729,43,91743,90982,19,657,3,0
103730,64,97852,23740,13,321,4,1
103731,46,55187,8810,21,318,0,1
103732,24,85034,21569,26,586,3,1
103733,46,91776,84120,2,575,3,0
103734,60,21893,31783,23,371,1,1
103735,29,33753,83047,29,664,1,1
103736,25,58090,14471,7,634,1,1
103737,52,84922,11163,21,498,3,1
103738,40,96768,68087,24,316,3,0
103739,31,79412,67071,9,517,4,1
103740,35,142406,21065,28,446,4,1
103741,52,76030,88456,39,509,0,1
103742,48,37509,53348,0,713,3,1
103743,42,88653,24154,20,629,4,1
103744,61,56929,25229,38,651,4,0
103745,37,149626,57587,23,462,1,0
103746,46,68291,54713,8,400,1,1
103747,64,24042,31997,25,626,1,1
103748,27,82574,26101,8,626,2,1
103749,62,57201,45391,19,454,4,0
103750,46,112282,80863,34,309,1,1
103751,45,34016,77723,35,652,1,1
103752,30,45022,64405,35,482,3,0
103753,39,120962,39948,8,754,1,1
103754,31,47938,58031,21,305,3,1
103755,33,63678,42921,0,632,0,1
103756,28,138171,77571,4,632,1,1
103757,60,149638,82007,8,557,3,0
103758,24,121248,33460,36,510,1,0
103759,51,81720,26071,37,350,0,1
103760,48,125514,71118,18,744,1,1
103761,31,76805,53282,7,676,3,1
103762,63,94323,96725,31,785,0,1
103763,21,21986,63445,12,350,0,1
103764,58,96478,86067,19,453,0,0
103765,44,102994,87208,35,609,2,1
103766,51,32161,59816,36,698,3,1
103767,61,40689,90779,29,433,2,1
103768,46,147101,8060,9,519,0,1
103769,25,114699,18731,30,462,2,0
103770,40,80924,82830,24,801,1,1
103771,61,121311,25719,28,414,2,0
103772,31,119273,52042,23,798,4,1
103773,53,94308,54116,38,771,0,0
103774,58,121128,31325,20,448,0,1
103775,47,83745,27597,8,540,3,1
103776,54,146881,72439,1,422,1,1
103777,35,21211,19551,3,368,3,1
103778,52,20229,98287,7,362,2,1
103779,41,138972,29278,31,315,4,1
103780,25,68542,96189,13,689,4,0
103781,26,34345,20141,12,557,4,0
103782,58,121489,72913,20,516,4,1
103783,42,51819,38615,23,778,1,0
103784,38,67779,67751,17,413,2,1
103785,34,102421,32452,39,679,4,1
103786,30,112244,27725,25,536,0,0
103787,33,85584,55391,31,775,2,0
103788,51,39950,80060,32,428,1,1
103789,50,35173,16698,30,809,4,0
103790,23,137743,91711,17,464,1,0
103791,50,78032,82850,34,576,4,0
103792,26,135074,7365,11,556,0,1
103793,49,119273,48372,24,431,2,1
103794,28,48036,49134,30,556,0,1
103795,64,143885,42823,9,440,4,1
103796,63,132857,76158,33,508,3,0
103797,64,91356,6949,2,818,2,0
103798,53,34292,54396,38,350,1,0
103799,37,23052,36912,7,802,4,0
103800,31,64377,61947,31,558,0,1
103801,33,109317,49387,28,477,3,1
103802,31,87838,68965,21,842,4,1
103803,51,87819,21508,19,655,1,1
103804,48,133689,50592,5,617,0,1
103805,64,128103,6919,28,663,2,1
103806,26,35620,47595,16,354,3,1
103807,61,50461,14617,30,455,4,1
103808,36,40750,80268,33,343,4,1
103809,24,118426,38298,37,841,4,1
103810,55,108719,11929,36,621,4,0
103811,46,29472,19456,3,313,0,1
103812,32,89263,91676,1,656,2,0
103813,31,132036,88721,11,782,1,0
103814,57,77602,42924,34,658,3,0
103815,45,45523,29240,5,617,4,0
103816,38,50766,92381,7,374,4,1
103817,39,123262,14228,20,493,2,1
103818,43,86060,26686,34,662,2,1
103819,58,29079,16920,14,395,0,0
103820,38,28399,12432,6,339,0,1
103821,46,80726,68575,14,696,0,1
103822,26,112906,76725,5,406,3,1
103823,24,36532,98575,16,316,0,1
103824,64,142689,38910,3,826,4,1
103825,49,102357,35226,21,798,0,1
103826,54,63162,78150,31,824,3,1
103827,37,23749,64099,21,342,0,0
103828,63,31353,91760,26,649,0,0
103829,63,132313,23013,14,329,4,1
103830,36,48477,26446,21,740,4,0
103831,22,44570,75375,27,841,4,1
103832,54,106373,67509,37,754,0,1
103833,28,31437,5557,8,393,4,1
103834,33,58104,35666,33,594,2,0
103835,62,83370,42389,35,848,1,1
103836,28,24551,52700,8,388,1,1
103837,50,88359,29578,14,802,4,0
103838,52,74880,79779,19,513,3,1
103839,56,32916,14596,7,721,4,0
103840,50,146150,62500,27,825,4,1
103841,21,100703,77534,18,491,0,1
103842,63,61445,15129,15,523,3,0
103843,59,67636,68394,10,686,4,1
103844,37,93927,71046,7,773,2,0
103845,40,98194,16596,32,502,1,0
103846,44,49685,70355,9,746,2,0
103847,42,71134,17974,17,367,2,1
103848,49,108916,71673,34,391,2,1
103849,42,127967,98433,2,477,3,1
103850,64,114455,75202,39,302,3,1
103851,29,147763,79442,26,402,3,0
103852,57,87847,26818,27,572,1,1
103853,30,59993,48246,5,833,0,0
103854,56,64333,60598,13,415,4,0
103855,57,128574,7654,6,763,4,0
103856,48,78865,38758,9,403,0,0
103857,48,99096,29204,14,558,4,0
103858,62,69756,39928,30,607,2,0
103859,63,142863,58609,28,666,1,0
103860,41,81192,35552,16,601,4,0
103861,44,80686,15336,28,326,1,0
103862,62,68733,52037,14,807,0,0
103863,60,124089,21206,25,826,4,1
103864,22,45993,39831,11,664,1,1
103865,28,50492,48563,24,597,2,1
103866,47,40981,23361,4,660,2,1
103867,42,44143,46335,3,803,0,1
103868,57,97603,79469,30,329,3,0
103869,47,109452,30816,2,738,4,0
103870,49,80277,20619,2,639,2,1
103871,23,127044,97479,25,425,2,0
103872,64,131957,31819,16,665,0,0
103873,33,69990,16741,9,742,2,0
103874,30,148406,13798,1,562,4,0
103875,56,82888,30143,23,521,0,1
103876,29,89351,54695,10,301,1,1
103877,47,117372,37747,23,693,0,0
103878,54,69999,26182,34,605,4,1
103879,21,123013,14415,22,445,4,1
103880,52,122811,16085,31,829,1,0
103881,45,124879,20008,22,827,0,0
103882,49,90309,92638,33,607,4,1
103883,27,32446,23452,18,639,4,1
103884,23,50733,69075,1,651,1,1
103885,40,139156,13120,1,508,3,1
103886,40,96000,69385,14,504,0,0
103887,50,68632,78356,20,314,4,1
103888,55,41576,23170,34,727,2,0
103889,55,23320,21259,4,775,1,0
103890,59,30750,27099,26,597,3,1
103891,47,123002,14649,23,393,3,0
103892,46,73463,64258,6,406,1,1
103893,34,46572,46037,5,718,3,1
103894,37,138361,16805,32,577,4,0
103895,38,37948,48147,16,427,3,1
103896,49,146898,79280,29,758,0,1
103897,40,136528,51053,7,337,2,1
103898,47,58826,96393,39,497,4,1
103899,38,109051,81215,6,656,1,1
103900,24,47867,15985,5,306,2,0
103901,21,80231,98823,3,631,4,1
103902,21,86262,17391,0,818,2,0
103903,46,111356,9861,14,493,3,1
103904,40,146340,68582,30,615,1,0
103905,43,92233,56928,24,300,1,1
103906,30,64678,39364,32,361,0,1
103907,31,127561,87399,34,642,3,0
103908,61,32963,98330,4,317,0,1
103909,61,84360,47923,4,670,0,1
103910,25,69434,12919,35,534,3,0
103911,21,86617,60896,16,368,4,0
103912,37,40269,90818,13,746,0,1
103913,42,137569,52396,28,307,2,1
103914,54,96312,39840,7,761,4,1
103915,61,117352,47255,33,610,3,0
103916,49,99732,76160,39,433,1,1
103917,24,137658,13176,0,684,4,1
103918,25,127648,38529,28,355,0,1
103919,31,101494,61406,35,659,2,1
103920,41,108905,17941,36,413,3,1
103921,55,97225,6669,28,387,1,1
103922,32,102867,90782,4,437,2,1
103923,46,57528,49859,31,407,1,1
103924,39,144597,60786,23,799,3,0
103925,27,98972,56083,18,834,4,0
103926,27,85602,45076,11,443,0,1
103927,46,116261,25323,0,355,3,1
103928,60,110748,11021,6,305,2,0
103929,25,143193,44807,16,841,4,1
103930,41,146277,55355,33,746,1,1
103931,34,53332,49732,6,684,4,1
103932,24,144481,13711,16,606,4,1
103933,43,110937,68079,2,601,2,1
103934,62,149529,12904,28,704,0,0
103935,40,98929,69033,21,809,4,1
103936,35,89206,91478,37,372,4,0
103937,49,111137,94787,28,564,0,0
103938,28,22251,60096,4,526,0,0
103939,61,65717,95594,29,492,1,0
103940,39,119108,8093,22,673,1,1
103941,59,47027,29918,20,309,0,0
103942,48,117382,77743,25,601,3,0
103943,47,106551,67636,20,658,0,0
103944,24,29583,63806,19,351,1,1
103945,35,70387,14394,22,398,2,1
103946,55,43104,97510,3,312,2,0
103947,57,32224,98708,20,689,4,0
103948,21,80624,18280,20,656,2,1
103949,23,76058,41303,0,310,1,1
103950,44,124320,32453,14,380,2,0
103951,47,116372,65695,16,560,3,1
103952,60,49299,73449,13,305,0,1
103953,56,98572,30765,18,757,0,0
103954,54,105469,7340,33,672,1,0
103955,49,97928,96715,5,780,4,1
103956,44,149518,98409,5,521,0,0
103957,44,93474,43057,4,380,2,0
103958,62,24141,5597,6,814,3,0
103959,24,43350,62988,32,359,4,1
103960,23,95082,99655,12,520,4,1
103961,54,90871,20025,0,648,4,1
103962,43,25077,12145,12,527,0,1
103963,43,66015,60797,26,589,4,1
103964,25,91147,46723,6,592,1,1
103965,51,79180,78230,2,492,2,1
103966,61,60857,9830,24,773,3,1
103967,26,121196,28930,32,556,2,1
103968,57,79840,28752,39,805,1,1
103969,30,145463,81025,16,687,1,0
103970,60,79902,86304,13,697,2,1
103971,27,25577,67040,36,665,0,1
103972,59,40002,72696,22,589,1,1
103973,58,70711,69648,23,608,4,0
103974,41,59451,60030,28,577,3,1
103975,40,119811,61815,37,763,3,0
103976,23,69103,90669,26,488,1,0
103977,42,48647,40690,37,477,4,1
103978,24,54831,93406,39,827,2,1
103979,48,138330,95032,22,674,3,0
103980,32,120304,62923,30,753,4,1
103981,58,116498,41572,35,516,4,1
103982,56,148949,59030,16,341,0,1
103983,61,133870,72904,36,493,1,0
103984,25,115119,34203,2,626,4,1
103985,33,86830,82088,35,672,2,1
103986,43,100632,10608,4,764,3,1
103987,50,56833,50667,14,462,0,1
103988,57,132394,60547,5,575,2,0
103989,45,112864,27485,9,663,3,1
103990,47,44398,14862,31,779,1,0
103991,34,144633,80948,22,759,2,1
103992,56,81554,91890,16,564,3,0
103993,59,70755,76880,19,838,0,1
103994,36,37706,62560,14,685,3,0
103995,42,42340,88529,21,384,4,0
103996,41,84994,99218,5,615,0,0
103997,41,83884,33415,3,542,2,1
103998,28,104361,69523,22,768,1,0
103999,36,37482,24323,18,641,0,1
104000,51,74225,58214,30,476,0,0
104001,62,78849,22997,2,429,0,1
104002,30,94854,62003,27,382,3,0
104003,52,61256,8679,2,659,4,1
104004,54,129545,45308,13,387,1,1
104005,29,128721,80024,17,831,1,1
104006,37,101110,44842,26,770,4,1
104007,31,133606,70408,9,797,3,1
104008,52,34650,74532,14,806,3,1
104009,30,66118,58938,18,653,4,1
104010,42,48930,10695,8,715,4,0
104011,37,105707,63499,3,350,2,1
104012,24,149030,28382,14,362,3,0
104013,45,120400,19235,7,388,0,0
104014,41,31801,67223,0,489,1,0
104015,57,71360,7366,6,647,3,1
104016,58,107908,32467,30,837,4,1
104017,21,36559,64316,17,475,0,1
104018,45,52334,11764,11,663,2,0
104019,56,125473,95896,29,782,2,0
104020,37,33288,66836,32,418,0,0
104021,61,42398,36923,6,468,0,0
104022,44,96230,21292,27,446,4,1
104023,22,32191,6614,2,736,4,0
104024,60,38051,25939,5,738,1,0
104025,35,81715,23800,30,488,1,1
104026,52,30737,61440,37,459,2,1
104027,59,85140,28246,14,701,0,0
104028,26,45251,57805,6,317,2,1
104029,21,70975,54648,29,439,4,0
104030,43,25147,61851,26,414,3,1
104031,59,70508,36688,16,627,4,0
104032,37,72224,98498,17,524,3,0
104033,54,39643,34764,21,738,0,0
104034,61,58967,37470,25,849,0,1
104035,49,118850,43501,26,685,0,1
104036,29,123535,62207,39,820,1,0
104037,33,60733,67157,23,552,1,1
104038,26,104003,8216,7,397,3,0
104039,26,54808,27072,20,370,2,1
104040,40,139222,98778,28,746,2,0
104041,23,87288,42132,20,389,3,1
104042,37,78959,22861,2,729,1,1
104043,32,21849,69186,30,518,4,1
104044,21,88178,9960,26,406,3,1
104045,37,87136,23781,26,775,2,0
104046,23,80740,36126,8,753,3,1
104047,46,132255,27578,32,843,3,0
104048,35,106322,22883,32,425,0,1
104049,56,64565,34782,25,446,1,1
104050,52,40183,61387,27,579,0,1
104051,52,135306,21979,30,323,1,0
104052,24,21132,38746,0,419,3,1
104053,38,58259,71266,19,596,1,1
104054,39,116612,5056,11,381,2,0
104055,63,83668,36457,16,747,0,1
104056,55,148355,7243,14,769,3,0
104057,60,58563,60031,33,722,2,1
104058,34,112227,6701,15,844,1,1
104059,53,128835,61381,3,323,1,1
104060,34,30931,55438,7,360,2,1
104061,54,147156,78839,33,383,1,1
104062,24,93169,85636,24,524,0,1
104063,44,149457,71483,14,485,4,0
104064,49,70639,25505,27,674,1,1
104065,39,142536,11553,8,371,3,1
104066,26,123313,38525,1,373,1,1
104067,53,78901,85402,16,640,3,1
104068,60,120417,49348,9,452,1,1
104069,39,21044,76187,8,395,1,1
104070,21,66691,12273,30,744,3,0
104071,25,120735,69236,1,409,0,1
104072,47,44363,80569,23,757,4,1
104073,36,66694,8535,18,350,4,1
104074,26,21582,23677,16,676,0,1
104075,60,99910,88024,9,372,1,1
104076,33,86844,5908,27,511,4,1
104077,55,41301,75153,37,731,0,1
104078,39,94329,93989,27,467,0,1
104079,32,21620,40079,0,630,4,1
104080,36,82224,86556,2,793,3,1
104081,63,76655,54323,14,442,2,0
104082,30,115419,50320,9,744,3,1
104083,45,57534,97098,20,693,1,0
104084,40,140050,94909,36,811,3,0
104085,51,123496,51105,14,627,2,0
104086,24,59390,35164,22,558,2,1
104087,64,91629,6885,13,736,0,1
104088,43,75856,62819,14,648,1,1
104089,22,69252,6049,9,814,0,1
104090,42,75809,58281,8,748,3,1
104091,57,42259,48271,38,698,3,1
104092,28,40655,71697,4,513,4,1
104093,27,53005,71351,24,845,0,1
104094,34,51629,41534,25,588,0,1
104095,23,43610,98034,7,558,0,1
104096,36,77184,63097,21,557,0,1
104097,39,41602,58813,24,687,2,1
104098,38,105945,30037,11,844,4,0
104099,36,31110,41007,8,564,1,1
104100,28,26073,84478,9,612,1,0
104101,53,120846,32278,9,339,1,1
104102,32,100818,13272,8,509,2,0
104103,31,30195,62183,25,571,4,1
104104,25,21537,43294,34,435,4,0
104105,47,37138,78277,26,359,2,1
104106,32,64328,67509,30,809,0,0
104107,37,145138,9694,18,814,3,1
104108,26,66202,63150,37,314,0,0
104109,53,60164,72470,5,554,1,1
104110,25,146545,26556,14,834,0,0
104111,48,109743,69471,28,534,2,0
104112,34,74659,54855,4,430,1,0
104113,25,106155,54086,13,316,3,1
104114,53,69692,23907,1,484,1,1
104115,61,140198,76695,22,690,0,1
104116,39,44845,53487,18,722,4,1
104117,42,109846,34158,23,741,4,1
104118,25,123435,25293,19,311,4,0
104119,22,50562,50761,26,819,1,1
104120,50,48036,38387,23,379,4,1
104121,59,80752,45750,16,601,2,1
104122,24,94233,73602,24,515,3,1
104123,53,103049,26256,30,547,4,0
104124,33,128575,10594,27,840,2,1
104125,40,88681,7460,27,571,2,1
104126,27,47818,77356,21,432,1,0
104127,35,50544,59698,4,304,1,1
104128,43,82532,21191,7,841,3,0
104129,34,98636,89631,37,440,3,1
104130,43,77705,15529,27,782,0,0
104131,39,40104,37175,11,604,3,1
104132,49,144336,22675,24,644,1,1
104133,40,147904,48158,37,569,2,1
104134,49,89603,51798,14,407,0,1
104135,44,122499,75910,33,773,3,0
104136,38,79025,30976,12,381,2,1
104137,30,116264,68116,7,383,1,0
104138,61,52317,83678,12,589,4,1
104139,28,51416,67821,35,370,0,1
104140,46,62012,17204,5,474,2,1
104141,49,125585,60665,37,762,1,1
104142,30,88045,12394,31,694,1,1
104143,37,41400,69814,20,390,0,1
104144,22,68270,38593,6,768,0,0
104145,26,92069,46964,25,733,3,1
104146,25,139415,82188,14,548,3,1
104147,48,69833,58365,22,540,0,1
104148,61,83644,5443,37,795,0,0
104149,25,100206,94439,14,639,2,1
104150,38,89468,33180,39,770,3,0
104151,46,132899,53791,15,762,1,1
104152,40,79473,91655,31,574,3,1
104153,61,65809,80899,36,314,3,1
104154,47,58328,48665,17,340,0,1
104155,32,56784,8465,19,507,0,0
104156,27,43723,73247,1,359,3,1
104157,23,80646,56559,22,664,4,1
104158,30,86255,30198,29,539,4,1
104159,54,20074,59740,2,459,3,1
104160,45,144173,27488,38,696,4,0
104161,55,46498,43515,0,799,3,0
104162,36,85522,94144,21,508,0,1
104163,22,116881,32898,28,432,0,1
104164,44,40541,6919,13,680,0,0
104165,30,65929,55070,27,732,1,1
104166,58,143199,67613,20,688,0,0
104167,42,120453,91135,31,731,0,1
104168,46,46028,87501,5,573,3,1
104169,63,49545,52003,0,650,4,1
104170,59,99569,53478,20,433,4,1
104171,47,51673,19434,3,365,0,0
104172,49,50974,51246,2,504,0,1
104173,58,78899,41649,29,597,0,0
104174,40,43097,64030,30,416,3,1
104175,47,122511,58061,33,566,3,1
104176,61,113144,6999,18,448,3,0
104177,40,84824,19849,19,493,4,1
104178,64,43525,81439,22,478,1,1
104179,39,77804,57800,39,447,4,0
104180,40,35043,10445,24,764,3,0
104181,55,61846,23040,14,304,2,0
104182,22,97261,69315,37,825,1,0
104183,50,122240,5246,22,579,0,1
104184,54,127611,36153,1,798,4,0
104185,42,70227,10212,14,735,1,1
104186,23,73028,8339,34,515,2,0
104187,26,57383,93678,9,814,1,1
104188,35,49483,61238,13,436,4,1
104189,47,27265,24394,26,579,3,1
104190,30,42763,58871,13,431,0,1
104191,29,95652,82722,34,692,3,1
104192,53,35733,39607,32,780,3,1
104193,52,132196,57055,0,812,4,1
104194,26,111038,9395,33,718,3,1
104195,61,57420,20290,18,501,3,1
104196,56,141480,92687,23,761,4,1
104197,22,128777,70078,3,501,4,0
104198,49,29247,8691,35,451,2,1
104199,24,43840,12470,12,521,3,0
104200,21,85149,8841,31,378,1,1
104201,39,41058,68197,8,499,0,1
104202,46,135229,60773,38,398,0,1
104203,45,54929,22776,15,512,4,0
104204,30,104171,76596,2,442,4,1
104205,35,111164,32584,19,688,2,1
104206,42,51362,9300,9,673,3,0
104207,41,106489,8338,21,351,4,1
104208,42,104664,67601,2,434,4,1
104209,56,67356,10487,10,710,0,0
104210,54,97597,41282,24,769,3,0
104211,50,147880,81816,7,411,2,0
104212,45,26041,33804,8,824,4,0
104213,48,98209,14915,14,343,4,1
104214,21,147037,16158,31,696,4,0
104215,24,81954,79157,2,560,0,1
104216,27,81869,15547,3,844,4,1
104217,29,41059,93713,29,687,4,1
104218,56,119864,7459,12,775,0,0
104219,39,64722,33768,20,709,4,0
104220,21,37548,68146,18,315,3,1
104221,30,35078,55870,38,401,3,1
104222,56,25419,55460,21,485,0,1
104223,29,55490,87970,19,324,3,0
104224,62,96086,65817,36,371,2,1
104225,52,135158,43247,30,317,4,1
104226,52,78760,20419,9,631,2,0
104227,26,50337,40577,17,396,3,0
104228,58,21468,7921,38,311,0,0
104229,37,44309,9676,19,310,0,0
104230,30,86344,90961,17,462,2,1
104231,47,110283,54684,10,582,3,0
104232,55,92255,18463,21,540,4,1
104233,41,147006,30474,17,344,3,1
104234,45,101899,45935,33,554,3,0
104235,48,48718,72005,22,366,0,1
104236,35,114337,63596,0,341,1,0
104237,24,128895,77828,9,683,4,1
104238,49,57841,95945,0,533,4,1
104239,29,93548,94062,37,784,0,1
104240,47,103565,60152,38,338,3,1
104241,46,66660,94001,8,310,0,1
104242,39,126553,97321,30,708,3,1
104243,48,70281,91569,6,407,1,0
104244,37,133451,77467,16,393,1,0
104245,63,136041,57576,34,383,2,1
104246,61,20767,71627,36,357,3,1
104247,62,23895,30772,17,592,0,1
104248,40,78026,21363,32,315,0,1
104249,60,138142,33490,3,776,0,0
104250,59,62968,64004,22,464,2,1
104251,43,60097,58806,10,736,4,1
104252,52,35332,5260,8,702,0,0
104253,53,34621,80992,29,685,1,1
104254,25,96870,27320,7,437,0,1
104255,63,38174,83971,39,830,0,1
104256,54,144357,47145,4,592,0,0
104257,60,119189,68688,11,774,4,0
104258,31,60502,53581,0,761,0,1
104259,23,56674,97561,14,672,4,1
104260,53,57260,98645,24,461,4,1
104261,31,62498,25754,17,343,2,1
104262,36,87609,74837,37,382,1,0
104263,38,69464,12207,25,838,0,0
104264,50,91805,32920,39,818,0,1
104265,30,84919,92739,2,710,0,1
104266,38,148564,92081,21,640,4,0
104267,58,74469,29016,25,388,3,1
104268,39,37194,65522,18,529,1,1
104269,56,46811,79092,38,317,0,1
104270,33,92377,59068,35,580,3,1
104271,23,145737,25102,20,721,3,1
104272,30,63723,6924,25,637,3,1
104273,58,120336,90015,12,565,1,0
104274,21,95235,59333,35,654,3,1
104275,47,131041,89458,23,659,0,0
104276,28,96298,89196,25,516,0,0
104277,62,79238,51099,20,620,2,1
104278,37,148353,62346,17,511,4,1
104279,29,125433,80481,14,502,3,0
104280,26,137393,55062,14,452,4,1
104281,63,127092,5306,5,728,4,1
104282,45,22147,93495,30,586,4,1
104283,59,118919,74767,27,620,4,1
104284,48,119251,17207,7,735,4,0
104285,53,58445,44426,28,795,0,0
104286,57,73803,11336,20,448,1,1
104287,29,147253,80166,16,841,3,0
104288,38,81108,22256,23,781,3,1
104289,41,126170,54817,35,625,0,0
104290,22,22013,38719,30,328,0,0
104291,63,105617,47017,33,558,4,0
104292,58,102410,50704,1,374,1,1
104293,60,73502,35013,2,797,3,0
104294,56,137116,84991,29,715,2,1
104295,63,57755,75258,7,639,0,1
104296,57,28733,83348,6,607,2,1
104297,35,29479,41776,11,540,3,0
104298,48,95361,15060,18,552,0,1
104299,38,41304,83592,25,519,3,1
104300,54,55694,11655,27,696,0,1
104301,42,144232,93110,14,635,3,1
104302,31,125586,54923,13,328,2,1
104303,33,101171,83563,13,793,1,0
104304,24,134151,9030,2,801,0,1
104305,42,106296,94779,28,453,2,1
104306,27,29490,38289,5,530,3,1
104307,63,41252,24739,22,401,2,0
104308,44,125290,66687,27,476,0,0
104309,24,26862,41491,13,531,2,0
104310,48,130463,77115,13,311,3,1
104311,35,89959,88778,19,485,4,0
104312,21,30450,9781,12,565,1,1
104313,23,76022,25448,26,434,1,0
104314,34,147898,56550,34,330,4,0
104315,58,81991,54294,1,755,0,0
104316,21,60927,26446,39,558,2,0
104317,58,120377,81579,23,403,2,1
104318,58,108090,90389,28,730,4,1
104319,41,69853,90615,2,681,4,0
104320,49,51826,22101,3,768,3,1
104321,25,62879,71178,1,812,3,1
104322,30,77265,33016,19,506,1,0
104323,48,92361,23932,14,746,0,1
104324,41,128956,49653,31,388,0,0
104325,27,97990,95481,0,494,4,0
104326,23,109787,57802,37,713,1,1
104327,40,106184,12549,34,421,1,1
104328,39,60736,83933,6,761,3,1
104329,55,44530,30362,12,415,2,0
104330,24,98052,52842,0,495,0,1
104331,25,67058,51539,13,335,1,1
104332,21,126080,38717,28,366,3,0
104333,24,94094,59596,2,580,3,1
104334,32,94255,28016,23,778,3,1
104335,47,24886,60200,0,310,2,1
104336,62,146598,85268,9,621,1,0
104337,43,113721,65287,12,539,4,1
104338,45,138623,97447,35,359,4,1
104339,41,57387,88402,8,464,3,1
104340,44,41575,47607,13,488,3,1
104341,45,132260,32621,35,786,2,1
104342,52,128649,17823,9,391,3,0
104343,52,59643,34986,39,588,1,1
104344,25,30100,69325,22,808,3,1
104345,56,80356,62771,34,374,3,1
104346,62,27856,59973,6,727,1,0
104347,62,58169,19690,34,684,0,1
104348,59,48804,44107,1,352,4,1
104349,36,149557,62888,14,474,3,1
104350,53,55790,15956,8,773,1,0
104351,41,50988,91839,16,660,4,1
104352,29,129979,61227,38,569,2,0
104353,26,96448,41533,17,706,0,1
104354,55,58506,61234,14,423,3,0
104355,59,133430,72594,17,675,0,0
104356,42,107904,61901,23,691,3,1
104357,61,87306,16519,22,481,3,0
104358,25,32305,36115,11,335,3,1
104359,62,29969,71266,22,511,0,0
104360,43,32404,6832,20,433,2,1
104361,37,28989,46368,25,790,1,1
104362,32,85305,93425,7,737,1,1
104363,43,55983,74715,29,345,2,1
104364,36,130284,76835,33,700,2,1
104365,23,59462,78366,1,787,3,1
104366,50,39360,42570,4,731,3,1
104367,42,105657,92977,30,727,1,0
104368,29,46287,11615,32,816,3,0
104369,49,85472,77298,3,761,3,0
104370,57,135440,43311,5,480,2,0
104371,43,128965,95245,22,444,0,1
104372,33,81313,28434,18,564,4,1
104373,52,54160,91879,7,705,4,1
104374,43,26789,20739,38,783,3,0
104375,37,47181,71202,12,781,3,1
104376,60,34385,98419,0,536,4,1
104377,41,102597,84599,5,824,2,0
104378,22,85641,38649,6,638,4,0
104379,57,64247,52445,26,567,4,1
104380,26,106673,44470,14,565,4,1
104381,64,120250,79965,33,827,3,0
104382,38,25544,53621,22,391,3,0
104383,50,135783,37926,23,547,4,0
104384,42,33275,42997,14,318,3,1
104385,53,125289,64940,34,689,4,1
104386,50,83248,45724,3,687,2,1
104387,37,54550,36704,36,394,3,0
